X	Y	NKNR	NKNAME
7.067630249	50.90814478	5008078	K-Rath
7.102078206	50.98388256	5008079	
7.146666781	50.9928489	5008080	
7.122761584	50.98955148	5008081	
7.12613762	50.98972951	5008082	
7.047006049	50.99737407	5008084	
7.012995619	50.97393746	5008086	
7.119659651	50.98434706	5008087	
7.122047769	50.98311756	5008088	
7.006617707	50.96806261	5008089	
7.067051946	50.96788468	5008400	
7.014553032	50.93388427	5008401	
7.192385151	50.98673437	5009001	
7.237659581	50.99131429	5009002	
7.250128378	50.98675871	5009003	
7.269704138	50.99687241	5009004	
7.297807559	50.99817345	5009005	
7.320448913	50.98996681	5009006	
7.278700053	50.98735062	5009007	
7.291137632	50.98114874	5009008	
7.301700812	50.98409008	5009009	
7.30995962	50.98001215	5009010	
7.307223385	50.97891662	5009011	
7.187174603	50.9672619	5009012	
7.259100585	50.97247322	5009013	
7.259906421	50.97008238	5009014	
7.176618901	50.95640651	5009015	Berg. Gladbach-Bensberg
7.236621703	50.95906026	5009016	
7.273124464	50.95607836	5009017	
7.318688515	50.96142172	5009018	
7.298071585	50.94197122	5009019	
7.215930307	50.94903537	5009020	Untereschbach
7.214966167	50.9483244	5009021	
7.226993066	50.94209924	5009022	
7.256349204	50.93814639	5009023	
7.291411887	50.93758322	5009024	
7.283306152	50.93266469	5009025	
7.284659299	50.93254687	5009026	
7.297135622	50.91805285	5009028	
7.287392843	50.90916196	5009029	
7.326747906	50.91668468	5009030	
7.327702816	50.91474017	5009031	
7.174845226	50.9305787	5009032	
7.174997699	50.91661262	5009033	
7.198077169	50.91467869	5009034	
7.189470357	50.90882471	5009035	
7.233998597	50.91117876	5009036	
7.267363028	50.9797183	5009037	
7.310358161	50.97620876	5009038	
7.303711967	50.94525867	5009039	Overath
7.315164713	50.92384561	5009043	
7.194228095	50.98756896	5009046	
7.237972898	50.9031095	5009050	
7.268558958	50.9009036	5009051	
7.3014372	50.92093976	5009052	
7.295682611	50.92079603	5009053	
7.227653844	50.90124634	5009054	
7.236277357	50.90604969	5009055	
7.224054809	50.9433337	5009058	
7.281161893	50.99020625	5009059	
7.297336043	50.94547476	5009060	
7.282528048	50.92807884	5009061	
7.305118872	50.94607222	5009064	
7.405835348	50.98851139	5010001	
7.40873854	50.98770735	5010002	
7.429994184	50.98756807	5010003	
7.461528927	50.99406624	5010004	
7.455043765	50.98762107	5010005	
7.480416918	50.98623665	5010006	
7.364626708	50.97473867	5010007	
7.448359186	50.97543983	5010008	
7.485923552	50.97122433	5010010	
7.466938986	50.93886518	5010011	
7.495726171	50.96425511	5010012	
7.480376998	50.94871605	5010013	
7.356208905	50.93949768	5010014	
7.347986106	50.9395353	5010015	
7.4509968	50.94426784	5010016	
7.453018136	50.94469456	5010017	
7.456334161	50.94286396	5010018	
7.494199501	50.92091031	5010021	
7.476002265	50.90466948	5010022	
7.430830315	50.98176896	5010023	Engelskirchen
7.494140211	50.91837962	5010026	
7.431309067	50.99168608	5010027	
7.430896343	50.99316033	5010028	
7.458180861	50.94181015	5010029	
7.382358177	50.9298562	5010030	
7.3763837	50.91750419	5010031	
7.384215141	50.91476326	5010033	
7.398974741	50.90555468	5010034	
7.411142519	50.90533803	5010036	Schnuller
7.339004324	50.9001245	5010037	
7.461411981	50.97130612	5010042	
7.463582864	50.97445657	5010043	Bielstein
7.432593301	50.98512969	5010044	
7.451076766	50.93919339	5010045	
7.385364827	50.98512491	5010046	
7.377535765	50.92243837	5010047	
7.453445243	50.94727155	5010048	
7.466934103	50.9751911	5010049	
7.523974453	50.98330337	5011001	
7.531916339	50.98268374	5011002	
7.539830413	50.9841152	5011003	
7.553468579	50.98933813	5011006	
7.576472447	50.98790203	5011007	
7.574476551	50.98629683	5011008	
7.577989092	50.98107066	5011009	
7.589356286	50.98093452	5011010	
7.638808402	50.99414877	5011011	
7.642688749	50.99120777	5011012	
7.625036266	50.98334086	5011014	
7.513492384	50.97221171	5011017	
7.567523635	50.97237726	5011018	
7.507648909	50.96335491	5011021	
7.613148581	50.964031	5011027	
7.638699159	50.96015604	5011028	
7.542922278	50.94912774	5011030	
7.548563301	50.94540719	5011031	
7.584118974	50.94760546	5011032	
7.586388408	50.94160089	5011034	
7.662992433	50.95216187	5011036	
7.523549475	50.93456024	5011037	
7.526423104	50.93119868	5011038	
7.552362171	50.92474309	5011039	
7.580828712	50.91806335	5011043	
7.631459595	50.91926583	5011044	
7.633760707	50.91888938	5011045	
7.650936337	50.91923691	5011046	
7.65069721	50.91690292	5011047	
7.655327263	50.91500953	5011048	
7.506238057	50.91378396	5011049	
7.524973763	50.9120295	5011050	
7.587891524	50.91235762	5011053	
7.593277262	50.90665865	5011054	
7.621778316	50.93318709	5011056	
7.642406024	50.92788197	5011058	
7.626527396	50.91333859	5011059	
7.626270344	50.89941493	5011060	
7.518167121	50.91537767	5011062	
7.642818334	50.97627066	5011067	Reichshof/Bergneustadt
7.550646864	50.99437196	5011072	
7.548384417	50.98683513	5011073	
7.526106744	50.97280279	5011074	Gummersbach
7.522939784	50.96269917	5011077	
7.575424366	50.92265007	5011081	
7.537256322	50.97593853	5011089	
7.537269352	50.97665661	5011090	
7.561339426	50.94495462	5011091	
7.651604316	50.92243682	5011092	
7.63727838	50.92302952	5011093	
7.623614426	50.93116283	5011095	
7.587781936	50.90308914	5011096	
7.637347078	50.99794096	5011097	
7.534427015	50.95995049	5011099	
7.555612808	50.96137081	5011100	
7.549754988	50.98776948	5011101	
7.550100264	50.92103113	5011102	
7.637602683	50.95285924	5011104	
7.58960247	50.93977141	5011105	
7.548597303	50.94448088	5011106	
7.574941353	50.94447501	5011107	
7.574161207	50.97854422	5011110	
7.523649236	50.90868984	5011111	
7.509262926	50.96228127	5011112	
7.525353143	50.9722929	5011113	
7.513603487	50.96410169	5011114	
7.550638657	50.90165751	5011115	
7.540585273	50.90000557	5011400	
7.595266781	50.94825604	5011401	
7.829786023	50.9291202	5012001	
7.788576814	50.95145518	5012002	
7.821779789	50.954022	5012004	
7.824979484	50.95246662	5012005	
7.741243628	50.98798434	5012008	
7.757623723	50.99359518	5012009	
7.691617979	50.98797478	5012012	
7.701954252	50.89886517	5012013	
7.757376318	50.92191682	5012016	
7.762993579	50.92415152	5012018	
7.747260331	50.94003953	5012019	
7.749398675	50.93967853	5012020	
7.779856704	50.94797433	5012023	
7.761828785	50.9547426	5012025	
7.677147973	50.98187721	5012031	
7.775030424	50.93356582	5012034	
7.707807223	50.91293465	5012036	
7.675394634	50.96951341	5012037	
7.731728793	50.94111577	5012044	
7.709927901	50.97076739	5012046	
7.714215409	50.96665552	5012047	Eckenhagen
7.709875808	50.96467694	5012049	
7.72181997	50.96965048	5012051	Eckenhagen
7.726826644	50.96960927	5012052	
7.665897704	50.91754182	5012062	
7.667328923	50.91698149	5012063	
7.733113343	50.91239064	5012065	
7.685220879	50.96447572	5012066	
7.719144705	50.96740855	5012068	
7.78065074	50.93423012	5012412	
7.834391287	50.90483453	5013001	
7.835674	50.90537627	5013002	
7.838416642	50.91066161	5013003	
7.843814452	50.91042718	5013004	
7.849988002	50.91096626	5013006	
7.866821118	50.90421723	5013008	
7.845777446	50.92050141	5013009	
7.844986684	50.93007414	5013010	
7.834622107	50.93246923	5013011	
7.869174688	50.93406083	5013012	
7.834436007	50.94503536	5013013	
7.845333917	50.94434579	5013014	
7.846006798	50.95139683	5013015	
7.888873085	50.93986352	5013016	
7.873208665	50.96921461	5013017	
7.874654909	50.96902214	5013018	
7.909262024	50.96598212	5013020	
7.903318009	50.97748784	5013022	
7.884871721	50.98843853	5013023	
7.844345646	50.98159062	5013025	
7.845781181	50.98702527	5013026	
7.91259002	50.90978369	5013031	Freudenberg
7.927449818	50.90012959	5013032	
7.944962795	50.89977485	5013033	
7.991201849	50.90567587	5013034	
7.948948463	50.91258052	5013035	
7.923301731	50.91777528	5013036	
7.968985236	50.91388872	5013037	
7.997979711	50.92890509	5013038	
7.937127686	50.92553563	5013039	
7.934716717	50.92742733	5013040	
7.92748046	50.93289914	5013041	
7.835932885	50.98820935	5013042	Kreuz Olpe-SÃ¼d
7.960196948	50.95099427	5013044	
7.960998016	50.95246935	5013045	
7.957324558	50.99459468	5013047	
7.840621731	50.99212549	5013053	Wenden
7.908354238	50.90997243	5013054	
7.988100043	50.9616686	5013055	
7.890924263	50.91157795	5013056	
7.880795802	50.98986582	5013058	
7.984567504	50.96096166	5013059	
7.869515125	50.96962811	5013061	
7.924900055	50.99149609	5013062	Krombach
7.90917826	50.9107711	5013063	
7.863081942	50.9663454	5013064	
8.013194955	50.9081425	5014001	
8.013037104	50.91211266	5014002	
8.012387364	50.92387149	5014003	
8.056961083	50.91397004	5014005	
8.06249191	50.9120306	5014006	
8.096270867	50.91495429	5014007	
8.138173055	50.91882186	5014010	
8.001180968	50.94000234	5014012	
8.030612635	50.92318746	5014013	
8.037602989	50.93261329	5014014	
8.072872351	50.9248819	5014015	
8.073688208	50.92646348	5014016	
8.097095872	50.9219631	5014017	
8.060631725	50.94389556	5014019	
8.082290249	50.95082643	5014020	
8.086045652	50.94443249	5014021	
8.139625547	50.9445451	5014022	
8.161078014	50.9497338	5014023	
8.144696498	50.95601662	5014024	
8.036712777	50.96438051	5014025	
8.094761457	50.97137334	5014027	
8.112604281	50.99624915	5014031	
8.118500864	50.90034298	5014032	
8.141221021	50.89990539	5014033	
8.145917565	50.96707515	5014034	
8.144845446	50.98031479	5014035	
8.098464322	50.98325453	5014039	
8.096385932	50.97937652	5014040	
8.058082509	50.91483606	5014041	
8.026892736	50.89918789	5014042	
8.016279995	50.90577445	5014046	
8.006637572	50.9329361	5014047	
8.01052564	50.9342989	5014048	
8.112455117	50.99696829	5014049	
8.030265391	50.89998537	5014050	
8.033536351	50.89963603	5014051	
8.049840132	50.91553088	5014052	
8.096761836	50.91290549	5014054	
8.037878421	50.96382997	5014057	
8.106057917	50.90916874	5014058	
8.111558672	50.90651483	5014060	Bahntrassen-Radweg
8.229474115	50.92181177	5015003	
8.244752156	50.91925168	5015004	
8.221352194	50.92389997	5015005	
8.322038418	50.95206465	5015006	
8.282573031	50.92887834	5015007	
8.293481669	50.9387435	5015008	
8.326493077	50.94130265	5015009	
8.298678599	50.95089871	5015011	
8.309730747	50.95754472	5015012	
8.309519583	50.95824167	5015013	
8.309818616	50.95871472	5015014	
8.166639874	50.96615217	5015015	
8.254698243	50.98894066	5015016	
8.255946725	50.98873278	5015017	
8.257406467	50.98931055	5015018	
8.310927594	50.98786156	5015019	
8.32806584	50.98347529	5015020	
8.313694777	50.99158551	5015021	
8.311644869	50.99564314	5015022	
8.294099112	50.99851732	5015023	
8.26687239	50.99798444	5015024	
8.320856706	50.91097477	5015025	
8.269747058	50.90513028	5015026	
8.323864129	50.93992966	5015027	
8.31703217	50.99701334	5015029	
8.344675265	50.90116578	5016001	
8.40343524	50.92229947	5016002	
8.43387708	50.92995166	5016005	
8.458151358	50.91968986	5016008	
8.374564753	50.94480296	5016009	
8.368601861	50.95051266	5016010	
8.397695827	50.95274499	5016011	
8.343820883	50.96518199	5016012	
8.391256547	50.98657884	5016013	
8.461580354	50.98573845	5016014	
8.455453	50.99238769	5016015	
8.351039226	50.98806215	5016016	
8.351549562	50.98984564	5016017	
8.333672172	50.99061104	5016018	
8.352128493	50.9144689	5016019	
8.408020783	50.92342623	5016020	
8.334347915	50.96170422	5016021	
8.368845834	50.99722879	5016022	
8.392985261	50.99274403	5016023	
8.407606522	50.92643182	5016024	
8.411938664	50.92602376	5016025	
8.418368259	50.9292201	5016026	
8.500688962	50.99759853	5017001	
5.996193077	50.79928917	5101009	
6.15058815	50.80036095	5102001	WÃ¼rselen
6.110654779	50.80436809	5102002	Aachen-Zentrum
6.101497682	50.88335495	5102003	
6.101844594	50.87158882	5102004	
6.106642546	50.87402134	5102005	
6.096749255	50.86915274	5102006	
6.018935083	50.8462332	5102017	
6.08839266	50.83450905	5102021	
6.077825667	50.83150639	5102022	
6.051220949	50.82703552	5102023	
6.126947147	50.82355903	5102025	
6.024651753	50.81878137	5102028	GrenzÃ¼bergang Vetschau
6.07553852	50.80401496	5102029	Aachen-Laurensberg
6.091993233	50.81042193	5102030	
6.143875501	50.80876916	5102031	
6.116474445	50.87055929	5102035	
6.112882577	50.87970664	5102037	
6.097876347	50.86592602	5102038	
6.153609463	50.81513237	5102039	
6.130593785	50.83104767	5102040	
6.101727747	50.8878127	5102041	
6.119465815	50.88594413	5102042	
6.089548837	50.8799272	5102043	
6.087124071	50.87839292	5102044	
6.147116838	50.80531875	5102045	
6.154449657	50.86606121	5102046	
6.1595593	50.86786004	5102047	
6.092016696	50.82519909	5102048	
6.112672222	50.85059281	5102049	
6.085508416	50.8341206	5102050	
6.082749341	50.86134317	5102051	
6.13565237	50.84137513	5102052	
6.080847623	50.86238337	5102053	
6.105505198	50.79889979	5102071	
6.122556085	50.88882751	5102072	
6.155665639	50.89283886	5102073	
6.060513961	50.80935491	5102074	
6.163303609	50.8082985	5102076	
6.115370563	50.87866918	5102077	
6.157229194	50.87001613	5102078	
6.147217252	50.81075098	5102079	
6.093406118	50.83599784	5102080	
6.146196567	50.80401644	5102082	Kreuz Aachen
6.111189466	50.85046578	5102083	
6.102685201	50.86358958	5102084	
6.114546647	50.84614699	5102087	
6.11891669	50.84346328	5102088	
6.094197137	50.87601396	5102089	
6.091526211	50.83483541	5102090	
6.101589112	50.84621579	5102400	
6.102711744	50.87087092	5102401	
6.22841331	50.8978708	5103001	
6.27837835	50.89808476	5103002	
6.244934628	50.88296284	5103007	
6.175559426	50.87464262	5103011	
6.202806154	50.85852877	5103014	
6.195631478	50.84568645	5103017	Begau
6.2955019	50.84838277	5103018	
6.185393254	50.84008273	5103020	
6.246131197	50.82575066	5103022	Eschweiler-West
6.325399157	50.83337424	5103023	Weisweiler
6.313364562	50.81600263	5103026	
6.170613747	50.80451533	5103027	Kreuz Aachen
6.247268094	50.82276285	5103029	
6.25909614	50.81564534	5103032	
6.241298616	50.8033335	5103037	
6.325590251	50.80676476	5103038	
6.216686117	50.89333314	5103040	
6.222465209	50.86728827	5103041	Alsdorf
6.220316006	50.87210164	5103042	
6.282450622	50.81904087	5103044	
6.283546511	50.80911282	5103045	
6.263337049	50.82050451	5103046	
6.265779006	50.8203553	5103047	
6.235105441	50.85274317	5103052	
6.270797643	50.89136275	5103053	
6.311153617	50.83444374	5103055	
6.328291459	50.83472911	5103056	
6.168023452	50.87397409	5103057	
6.245823639	50.83667638	5103059	
6.202897894	50.87769456	5103061	
6.174610013	50.89036374	5103062	
6.201142203	50.88540965	5103063	
6.224032896	50.87388195	5103064	
6.285402267	50.81054184	5103065	
6.246851078	50.81802633	5103066	
6.27694327	50.89871233	5103067	
6.17859913	50.82587072	5103069	Broichweiden
6.169557773	50.83160699	5103070	
6.271898621	50.87313573	5103072	
6.279645628	50.86745443	5103073	
6.299492317	50.82161724	5103078	
6.311340348	50.81747263	5103079	
6.293191553	50.82965157	5103081	Eschweiler-Ost
6.204420381	50.85828695	5103087	
6.173028691	50.88790843	5103088	
6.260651639	50.81746732	5103089	
6.167396532	50.80930587	5103090	
6.16787318	50.81136545	5103091	
6.180126301	50.82568128	5103092	
6.19206492	50.87599584	5103093	
6.175193826	50.81928896	5103094	
6.178037342	50.82380899	5103095	
6.178271471	50.89619883	5103103	
6.292901386	50.8307633	5103104	
6.275762743	50.84438201	5103400	
6.362614329	50.8920024	5104001	
6.442935183	50.89620903	5104002	
6.462309026	50.88631248	5104004	
6.423936634	50.87264481	5104009	
6.348380564	50.84955396	5104015	
6.337374032	50.84097282	5104016	
6.37302319	50.84387061	5104017	
6.374371471	50.84463358	5104018	
6.420123569	50.84468673	5104019	
6.453041502	50.83887971	5104021	DÃ¼ren
6.490150691	50.83812247	5104022	
6.415887786	50.83735827	5104023	
6.441732236	50.83121613	5104024	
6.416687515	50.82853088	5104025	
6.414919179	50.82651119	5104026	
6.47039606	50.82999847	5104027	
6.396663198	50.81137849	5104032	
6.441170489	50.81432468	5104033	
6.44464954	50.81502554	5104034	
6.487879686	50.81567405	5104035	
6.492542653	50.80752273	5104036	
6.493632942	50.80556386	5104037	
6.430967622	50.803172	5104038	
6.39276342	50.80071336	5104039	
6.485075802	50.79959871	5104041	
6.485239833	50.86105309	5104043	
6.454362038	50.89239459	5104046	
6.461614418	50.89587514	5104047	
6.43152562	50.87682103	5104048	
6.493869073	50.86559439	5104049	
6.397471544	50.89050682	5104050	
6.389686838	50.89351875	5104051	
6.352971704	50.82444276	5104053	
6.362862286	50.8231366	5104054	
6.376982571	50.81798402	5104055	
6.374041603	50.81312912	5104056	
6.393341691	50.88017229	5104057	
6.357702413	50.84663147	5104058	
6.421950821	50.82159936	5104059	
6.410181648	50.86502233	5104063	
6.372531987	50.83756109	5104064	
6.38371632	50.83554434	5104065	
6.383662987	50.83539017	5104066	Langerwehe
6.383239204	50.83420387	5104067	
6.416236267	50.83641298	5104068	
6.472202319	50.83119944	5104074	
6.380424127	50.80753254	5104078	
6.416922115	50.84331145	5104080	
6.401205132	50.87122618	5104084	
6.427616226	50.83970637	5104089	
6.422225546	50.83871523	5104090	
6.435101994	50.84806803	5104091	
6.375464635	50.81613241	5104092	
6.457024122	50.88336367	5104400	
6.473332915	50.87201445	5104401	
6.604342135	50.87984818	5105003	
6.569821493	50.86772021	5105004	
6.571476945	50.8664927	5105005	
6.623620012	50.86291627	5105006	
6.586155664	50.85783507	5105007	
6.632034306	50.85553365	5105008	
6.517405009	50.84402047	5105014	
6.581598927	50.83633759	5105015	
6.560648361	50.81190819	5105019	
6.588374534	50.81298526	5105020	
6.634603842	50.80973554	5105021	
6.653709752	50.80834616	5105023	
